1 1 0 3.35906 3.35906 1.11235 2.26273 1.30116 0.162926 1.82853 2.26273 1.30116 0.162926 1.82853 0.245362 -0.180644 0.245362 0.180644 0.219729 0 0.275838 0 
1 1 0 3.36704 3.36704 1.1059 2.26635 1.30311 0.162723 1.83294 2.26635 1.30311 0.162723 1.83294 0.253271 -0.173887 0.253271 0.173887 0.21951 0 0.274835 0 
1 1 0 3.37503 3.37503 1.09951 2.26996 1.30506 0.162518 1.83733 2.26996 1.30506 0.162518 1.83733 0.261048 -0.166825 0.261048 0.166825 0.219292 0 0.273837 0 
1 1 0 3.38302 3.38302 1.09319 2.27357 1.30701 0.162314 1.84172 2.27357 1.30701 0.162314 1.84172 0.268686 -0.159459 0.268686 0.159459 0.219074 0 0.272845 0 
1 1 0 3.39101 3.39101 1.08694 2.27718 1.30896 0.162109 1.84611 2.27718 1.30896 0.162109 1.84611 0.276173 -0.151789 0.276173 0.151789 0.218857 0 0.271859 0 
1 1 0 3.39902 3.39902 1.08075 2.28079 1.3109 0.161903 1.85048 2.28079 1.3109 0.161903 1.85048 0.283499 -0.143815 0.283499 0.143815 0.21864 0 0.270878 0 
1 1 0 3.40703 3.40703 1.07463 2.28439 1.31285 0.161698 1.85484 2.28439 1.31285 0.161698 1.85484 0.290654 -0.135538 0.290654 0.135538 0.218423 0 0.269903 0 
1 1 0 3.41504 3.41504 1.06857 2.28799 1.31479 0.161492 1.8592 2.28799 1.31479 0.161492 1.8592 0.297627 -0.12696 0.297627 0.12696 0.218206 0 0.268933 0 
1 1 0 3.42306 3.42306 1.06258 2.29159 1.31673 0.161285 1.86355 2.29159 1.31673 0.161285 1.86355 0.304407 -0.118081 0.304407 0.118081 0.21799 0 0.267969 0 
1 1 0 3.43108 3.43108 1.05665 2.29519 1.31867 0.161079 1.86789 2.29519 1.31867 0.161079 1.86789 0.310984 -0.108904 0.310984 0.108904 0.217774 0 0.26701 0 
1 1 0 3.43912 3.43912 1.05078 2.29878 1.32061 0.160872 1.87223 2.29878 1.32061 0.160872 1.87223 0.317346 -0.0994303 0.317346 0.0994303 0.217558 0 0.266058 0 
1 1 0 3.44715 3.44715 1.04497 2.30237 1.32255 0.160665 1.87656 2.30237 1.32255 0.160665 1.87656 0.323483 -0.0896622 0.323483 0.0896622 0.217343 0 0.26511 0 
1 1 0 3.45519 3.45519 1.03922 2.30596 1.32448 0.160457 1.88088 2.30596 1.32448 0.160457 1.88088 0.329383 -0.0796025 0.329383 0.0796025 0.217127 0 0.264168 0 
1 1 0 3.46324 3.46324 1.03353 2.30954 1.32642 0.160249 1.88519 2.30954 1.32642 0.160249 1.88519 0.335035 -0.0692543 0.335035 0.0692543 0.216912 0 0.263232 0 
1 1 0 3.47129 3.47129 1.0279 2.31313 1.32835 0.160041 1.88949 2.31313 1.32835 0.160041 1.88949 0.340428 -0.0586208 0.340428 0.0586208 0.216696 0 0.262302 0 
1 1 0 3.47935 3.47935 1.02232 2.31671 1.33028 0.159832 1.89379 2.31671 1.33028 0.159832 1.89379 0.34555 -0.0477058 0.34555 0.0477058 0.216481 0 0.261376 0 
1 1 0 3.48742 3.48742 1.0168 2.32029 1.33221 0.159624 1.89808 2.32029 1.33221 0.159624 1.89808 0.35039 -0.0365134 0.35039 0.0365134 0.216266 0 0.260457 0 
1 1 0 3.49549 3.49549 1.01134 2.32387 1.33414 0.159415 1.90236 2.32387 1.33414 0.159415 1.90236 0.354936 -0.025048 0.354936 0.025048 0.216051 0 0.259543 0 
1 1 0 3.50356 3.50356 1.00593 2.32744 1.33607 0.159205 1.90663 2.32744 1.33607 0.159205 1.90663 0.359176 -0.0133144 0.359176 0.0133144 0.215836 0 0.258635 0 
1 1 0 3.51164 3.51164 1.00058 2.33101 1.33799 0.158996 1.9109 2.33101 1.33799 0.158996 1.9109 0.363099 -0.0013179 0.363099 0.0013179 0.215621 0 0.257732 0 
1 1 0 3.51973 3.51973 0.995277 2.33458 1.33992 0.158786 1.91516 2.33458 1.33992 0.158786 1.91516 0.366692 0.010936 0.366692 -0.010936 0.215406 0 0.256835 0 
1 1 0 3.52782 3.52782 0.990029 2.33815 1.34184 0.158576 1.91941 2.33815 1.34184 0.158576 1.91941 0.369945 0.0234412 0.369945 -0.0234412 0.215191 0 0.255943 0 
